id_absencia,id_colaborador,data_absencia,tipo_absencia,justificada,dias_ausencia,horas_ausencia
614,98,2022-08-11,Falta injustificada,0,1,8
615,98,2025-10-08,Atestado,1,3,24
616,98,2021-02-20,Atestado,1,3,24
617,98,2024-11-08,Atraso,1,0,4
618,98,2021-06-10,Atestado,1,2,16
619,98,2021-02-22,Atestado,1,1,8
620,98,2019-11-21,Licença curta,1,5,40
621,98,2019-12-06,Atestado,1,3,24
622,98,2023-05-17,Licença curta,1,3,24
623,98,2024-06-13,Atestado,1,2,16
624,98,2025-09-18,Atraso,1,0,1
625,99,2025-10-31,Atestado,1,3,24
626,99,2019-09-04,Licença curta,1,4,32
627,99,2023-07-04,Atestado,1,1,8
628,99,2023-11-04,Atraso,1,0,1
629,99,2023-03-12,Licença curta,1,5,40
630,100,2024-05-31,Atraso,1,0,1
631,100,2020-05-14,Atestado,1,2,16
632,100,2024-02-06,Atestado,1,2,16
633,100,2023-09-08,Falta injustificada,0,2,16
634,100,2021-03-19,Atraso,1,0,4
635,100,2022-08-26,Atestado,1,3,24
636,102,2022-12-05,Atestado,1,3,24
637,102,2022-11-20,Atestado,1,2,16
638,102,2022-09-16,Atraso,1,0,2
639,103,2021-01-11,Atraso,1,0,2
640,103,2023-12-13,Falta injustificada,0,3,24
641,103,2023-11-03,Atestado,1,1,8
642,103,2020-02-28,Atestado,1,1,8
643,103,2021-07-11,Licença curta,1,4,32
644,103,2024-07-08,Atraso,1,0,1
645,103,2025-01-31,Atestado,1,2,16
646,105,2024-02-21,Licença curta,1,5,40
647,105,2024-03-15,Atraso,1,0,2
648,105,2023-12-22,Falta injustificada,0,2,16
649,105,2025-09-30,Licença curta,1,4,32
650,105,2025-02-12,Atestado,1,1,8
651,105,2025-07-07,Atestado,1,2,16
652,105,2025-12-12,Licença curta,1,3,24
653,106,2024-03-21,Atestado,1,1,8
654,106,2025-12-29,Licença curta,1,5,40
655,106,2024-06-21,Atestado,1,3,24
656,107,2024-09-12,Atestado,1,1,8
657,107,2025-08-18,Atraso,1,0,2
658,108,2025-09-23,Atestado,1,2,16
659,109,2024-08-20,Atestado,1,2,16
660,109,2025-07-13,Atestado,1,1,8
661,109,2023-01-30,Atraso,1,0,2
662,109,2022-12-12,Atestado,1,1,8
663,109,2024-05-27,Atestado,1,2,16
664,109,2025-07-31,Atraso,1,0,2
665,110,2022-06-18,Atraso,1,0,3
666,110,2025-06-07,Atestado,1,3,24
667,110,2023-05-19,Atestado,1,2,16
668,110,2022-10-09,Atestado,1,2,16
669,110,2025-08-15,Atestado,1,3,24
670,111,2021-12-19,Atraso,1,0,4
671,111,2020-10-02,Atestado,1,1,8
672,111,2024-11-18,Atestado,1,2,16
673,111,2023-05-11,Atraso,1,0,3
674,111,2020-12-19,Atraso,1,0,1
675,111,2023-12-14,Atestado,1,3,24
676,111,2022-08-15,Falta injustificada,0,3,24
677,111,2023-04-16,Licença curta,1,5,40
678,111,2025-06-18,Atestado,1,2,16
679,111,2024-02-12,Licença curta,1,5,40
680,111,2024-06-26,Atestado,1,1,8
681,111,2022-09-08,Licença curta,1,2,16
682,112,2024-02-09,Atestado,1,1,8
683,112,2025-11-30,Atestado,1,1,8
684,112,2023-06-22,Atestado,1,2,16
685,112,2025-03-28,Atraso,1,0,2
686,113,2020-03-20,Atestado,1,2,16
687,113,2020-07-12,Atestado,1,1,8
688,113,2021-10-03,Atestado,1,2,16
689,113,2023-05-28,Atestado,1,3,24
690,113,2022-09-10,Atestado,1,1,8
691,113,2021-12-13,Atestado,1,2,16
692,113,2024-08-21,Falta injustificada,0,3,24
693,113,2019-07-24,Falta injustificada,0,3,24
694,114,2020-05-23,Atestado,1,3,24
695,114,2020-04-10,Atestado,1,1,8
696,114,2024-12-07,Atestado,1,1,8
697,114,2024-04-26,Atestado,1,2,16
698,114,2021-10-07,Falta injustificada,0,3,24
699,114,2021-08-06,Atestado,1,2,16
700,114,2025-11-27,Atestado,1,3,24
701,114,2025-12-09,Atestado,1,2,16
702,114,2019-04-18,Falta injustificada,0,3,24
703,115,2024-08-07,Licença curta,1,4,32
704,115,2025-12-19,Falta injustificada,0,1,8
705,115,2021-06-03,Falta injustificada,0,1,8
706,115,2024-04-03,Atestado,1,2,16
707,115,2023-06-10,Falta injustificada,0,2,16
708,115,2023-08-29,Atestado,1,2,16
709,116,2024-12-28,Atraso,1,0,2
710,117,2023-09-25,Falta injustificada,0,1,8
711,118,2019-12-17,Atestado,1,3,24
712,118,2020-01-03,Falta injustificada,0,1,8
713,119,2025-11-23,Atestado,1,3,24
714,119,2025-10-20,Atestado,1,3,24
715,120,2023-10-26,Falta injustificada,0,2,16
716,120,2025-10-05,Atestado,1,1,8
717,121,2021-09-05,Atraso,1,0,2
718,121,2021-11-04,Atestado,1,1,8
719,121,2025-10-01,Atestado,1,2,16
720,121,2023-11-13,Falta injustificada,0,3,24
721,123,2023-12-16,Atestado,1,1,8
722,123,2024-05-27,Atestado,1,3,24
723,123,2024-11-09,Atestado,1,2,16
724,123,2022-11-21,Atestado,1,3,24
725,123,2023-08-19,Atestado,1,1,8
726,123,2022-08-03,Atraso,1,0,2
727,124,2020-11-03,Falta injustificada,0,1,8
728,124,2019-12-12,Atestado,1,3,24
729,124,2020-11-21,Falta injustificada,0,2,16
730,124,2019-10-03,Licença curta,1,3,24
731,124,2019-10-23,Atestado,1,1,8
732,124,2023-02-11,Atestado,1,3,24
733,124,2019-08-08,Atestado,1,1,8
734,124,2018-07-24,Licença curta,1,5,40
735,124,2023-03-09,Atraso,1,0,3
736,124,2018-10-29,Atestado,1,1,8
737,124,2019-07-23,Licença curta,1,2,16
738,124,2025-09-30,Atestado,1,3,24
739,124,2024-12-31,Atestado,1,1,8
740,124,2023-08-11,Atraso,1,0,4
741,124,2019-09-07,Atestado,1,2,16
742,124,2018-11-01,Atestado,1,1,8
743,125,2023-02-03,Falta injustificada,0,3,24
744,125,2019-10-29,Atestado,1,1,8
745,125,2021-02-05,Falta injustificada,0,3,24
746,125,2022-01-05,Atestado,1,3,24
747,125,2021-12-14,Atraso,1,0,4
748,125,2021-10-12,Atestado,1,3,24
749,125,2023-08-26,Atraso,1,0,1
750,125,2020-01-14,Atraso,1,0,1
751,126,2020-12-13,Licença curta,1,3,24
752,126,2025-03-09,Atestado,1,3,24
753,126,2025-09-21,Licença curta,1,4,32
754,126,2025-10-06,Falta injustificada,0,3,24
755,126,2022-05-24,Atestado,1,2,16
756,126,2021-05-05,Atestado,1,3,24
757,126,2024-10-27,Falta injustificada,0,3,24
758,126,2023-11-18,Falta injustificada,0,1,8
759,126,2023-04-11,Falta injustificada,0,3,24
760,126,2020-10-28,Atestado,1,1,8
761,126,2025-01-14,Atestado,1,3,24
762,126,2024-09-21,Licença curta,1,2,16
763,128,2020-03-16,Atraso,1,0,3
764,129,2023-06-05,Atestado,1,3,24
765,129,2023-04-14,Licença curta,1,4,32
766,129,2023-03-04,Atestado,1,3,24
767,130,2025-01-15,Falta injustificada,0,3,24
768,130,2025-03-04,Atestado,1,1,8
769,131,2025-06-10,Falta injustificada,0,3,24
770,131,2025-05-26,Licença curta,1,4,32
771,131,2025-09-17,Atestado,1,3,24
772,132,2024-02-08,Falta injustificada,0,2,16
773,132,2024-01-19,Falta injustificada,0,1,8
774,133,2023-10-25,Atestado,1,2,16
775,133,2024-03-15,Atestado,1,1,8
776,133,2024-09-16,Atestado,1,1,8
777,133,2024-02-10,Licença curta,1,2,16
778,134,2024-08-15,Licença curta,1,2,16
779,134,2025-06-22,Atestado,1,1,8
780,134,2025-10-10,Falta injustificada,0,1,8
781,134,2025-08-22,Licença curta,1,4,32
782,134,2024-06-23,Atraso,1,0,4
783,134,2025-12-26,Atestado,1,3,24
784,134,2023-02-02,Atestado,1,1,8
785,135,2023-05-24,Atraso,1,0,1
786,135,2025-04-02,Atestado,1,1,8
787,135,2024-01-12,Falta injustificada,0,2,16
788,135,2024-11-02,Atraso,1,0,1
789,135,2023-03-19,Atestado,1,3,24
790,135,2024-09-10,Atestado,1,1,8
791,135,2025-12-04,Atestado,1,2,16
792,135,2022-12-22,Atraso,1,0,3
793,135,2024-07-06,Atestado,1,1,8
794,135,2020-06-30,Atestado,1,2,16
795,136,2024-11-01,Falta injustificada,0,2,16
796,136,2022-01-13,Atestado,1,1,8
797,136,2024-10-22,Atraso,1,0,1
798,137,2025-05-01,Atestado,1,3,24
799,138,2020-02-24,Atestado,1,2,16
800,138,2023-11-19,Licença curta,1,2,16
801,138,2020-04-22,Atraso,1,0,1
802,138,2020-07-30,Falta injustificada,0,2,16
803,138,2023-06-18,Atestado,1,3,24
804,138,2025-08-04,Licença curta,1,2,16
805,138,2020-11-11,Atestado,1,1,8
806,138,2023-01-18,Falta injustificada,0,1,8
807,138,2022-10-08,Atestado,1,1,8
808,138,2025-08-22,Atestado,1,2,16
809,138,2020-05-06,Atestado,1,1,8
810,138,2023-09-25,Atestado,1,3,24
811,138,2024-07-26,Atraso,1,0,2
812,138,2022-02-03,Licença curta,1,4,32
813,138,2023-06-17,Atestado,1,2,16
814,139,2025-07-05,Atestado,1,3,24
815,139,2025-09-08,Atestado,1,2,16
816,139,2025-07-10,Atestado,1,3,24
817,139,2025-03-26,Falta injustificada,0,1,8
818,139,2025-12-02,Atestado,1,2,16
819,139,2024-12-29,Atestado,1,1,8
820,140,2022-05-07,Atestado,1,2,16
821,140,2023-01-15,Licença curta,1,3,24
822,140,2023-05-29,Licença curta,1,3,24
823,141,2021-04-20,Atestado,1,1,8
824,141,2025-04-10,Falta injustificada,0,1,8
825,141,2025-10-16,Atraso,1,0,1
826,141,2021-07-08,Licença curta,1,5,40
827,141,2024-12-08,Atestado,1,1,8
828,141,2022-02-20,Atestado,1,2,16
829,142,2025-06-28,Falta injustificada,0,3,24
830,142,2024-09-16,Atestado,1,1,8
831,142,2024-08-23,Falta injustificada,0,3,24
832,143,2024-06-30,Atestado,1,1,8
833,143,2025-09-07,Licença curta,1,5,40
834,143,2025-07-14,Atestado,1,1,8
835,144,2021-06-26,Atestado,1,3,24
836,144,2023-10-11,Atraso,1,0,2
837,144,2023-09-10,Licença curta,1,4,32
838,144,2024-04-10,Atestado,1,2,16
839,144,2024-04-03,Atestado,1,3,24
840,144,2018-05-23,Atestado,1,1,8
841,144,2023-01-07,Atestado,1,1,8
842,144,2022-06-30,Licença curta,1,5,40
843,144,2021-09-20,Falta injustificada,0,2,16
844,145,2023-03-18,Atraso,1,0,1
845,145,2023-04-22,Atestado,1,1,8
846,145,2020-11-29,Atestado,1,1,8
847,146,2025-10-08,Atraso,1,0,4
848,146,2025-01-21,Atraso,1,0,1
849,146,2024-09-01,Atestado,1,2,16
850,147,2024-05-12,Atestado,1,1,8
851,147,2023-09-12,Atestado,1,3,24
852,147,2024-02-16,Atestado,1,2,16
853,147,2022-07-24,Atraso,1,0,3
854,147,2025-02-19,Atestado,1,3,24
855,147,2024-09-11,Atestado,1,3,24
856,147,2025-01-19,Falta injustificada,0,3,24
857,147,2024-12-20,Atestado,1,3,24
858,147,2024-07-31,Atestado,1,2,16
859,147,2025-02-05,Atestado,1,1,8
860,148,2025-01-13,Atraso,1,0,1
861,148,2019-12-24,Atestado,1,2,16
862,148,2022-04-22,Atestado,1,2,16
863,148,2025-12-24,Atestado,1,2,16
864,148,2023-04-23,Licença curta,1,4,32
865,148,2022-12-12,Falta injustificada,0,1,8
866,148,2019-09-02,Atestado,1,3,24
867,148,2019-11-10,Atraso,1,0,3
868,148,2020-10-16,Atraso,1,0,1
869,148,2023-06-18,Atestado,1,2,16
870,148,2025-11-25,Falta injustificada,0,1,8
871,149,2023-11-26,Atraso,1,0,1
872,149,2024-05-05,Atestado,1,1,8
873,149,2024-11-16,Licença curta,1,4,32
874,149,2024-01-31,Atestado,1,2,16
875,149,2024-01-06,Falta injustificada,0,1,8
876,149,2022-10-25,Atestado,1,1,8
877,149,2022-09-16,Atraso,1,0,2
878,149,2023-07-30,Atestado,1,3,24
879,149,2021-01-10,Atestado,1,3,24
880,149,2020-10-23,Falta injustificada,0,2,16
881,151,2021-06-17,Atestado,1,2,16
882,151,2022-01-30,Falta injustificada,0,1,8
883,152,2024-03-12,Atestado,1,2,16
884,152,2018-07-30,Falta injustificada,0,2,16
885,152,2025-07-14,Falta injustificada,0,2,16
886,152,2024-07-11,Falta injustificada,0,3,24
887,152,2022-11-18,Atestado,1,2,16
888,152,2018-05-21,Atestado,1,3,24
889,152,2023-06-04,Atestado,1,3,24
890,152,2018-05-29,Atestado,1,2,16
891,152,2022-05-24,Licença curta,1,5,40
892,153,2025-02-09,Falta injustificada,0,3,24
893,153,2024-06-24,Falta injustificada,0,2,16
894,154,2019-04-05,Atestado,1,3,24
895,154,2025-09-16,Falta injustificada,0,1,8
896,154,2021-11-27,Falta injustificada,0,2,16
897,154,2023-10-11,Atestado,1,3,24
898,154,2021-12-11,Falta injustificada,0,1,8
899,154,2025-01-12,Falta injustificada,0,2,16
900,154,2022-03-19,Atraso,1,0,2
901,154,2023-01-10,Atraso,1,0,1
902,154,2020-05-26,Falta injustificada,0,2,16
903,154,2025-04-06,Licença curta,1,2,16
904,154,2024-02-23,Atestado,1,1,8
905,154,2021-05-12,Atraso,1,0,2
906,154,2021-02-10,Atestado,1,1,8
907,154,2021-06-21,Falta injustificada,0,3,24
908,154,2022-08-24,Atestado,1,1,8
909,155,2025-04-28,Atestado,1,3,24
910,155,2022-05-03,Atestado,1,3,24
911,155,2025-01-23,Atestado,1,1,8
912,155,2025-02-20,Atestado,1,2,16
913,155,2023-05-09,Atraso,1,0,4
914,156,2019-06-27,Atestado,1,3,24
915,156,2024-09-08,Atestado,1,2,16
916,156,2023-07-10,Atestado,1,1,8
917,156,2022-08-17,Falta injustificada,0,1,8
918,156,2022-02-12,Atestado,1,3,24
919,156,2022-02-04,Falta injustificada,0,2,16
920,156,2024-10-14,Falta injustificada,0,2,16
921,156,2020-12-22,Atestado,1,2,16
922,156,2023-03-30,Atestado,1,2,16
923,156,2024-07-05,Atestado,1,2,16
924,157,2025-10-24,Atestado,1,1,8
925,157,2019-11-19,Atestado,1,3,24
926,157,2025-06-18,Licença curta,1,3,24
927,157,2025-04-09,Falta injustificada,0,1,8
928,157,2024-11-30,Atestado,1,2,16
929,157,2025-08-25,Atestado,1,3,24
930,157,2024-07-15,Atestado,1,3,24
931,157,2020-05-06,Falta injustificada,0,3,24
932,158,2024-10-26,Atestado,1,2,16
933,158,2025-07-21,Atestado,1,1,8
934,158,2024-12-06,Atestado,1,1,8
935,159,2024-11-27,Atestado,1,3,24
936,159,2024-12-06,Atestado,1,2,16
937,159,2024-06-20,Falta injustificada,0,2,16
938,159,2024-04-22,Atestado,1,1,8
939,160,2024-12-23,Licença curta,1,3,24
940,160,2023-09-26,Atestado,1,2,16
941,160,2023-01-12,Atestado,1,3,24
942,160,2022-04-28,Atestado,1,2,16
943,160,2025-04-10,Atestado,1,3,24
944,160,2022-09-30,Atestado,1,2,16
945,160,2022-10-05,Atestado,1,1,8
946,160,2022-04-07,Falta injustificada,0,1,8
947,160,2021-07-30,Atestado,1,1,8
948,160,2025-11-22,Atestado,1,2,16
949,160,2024-01-10,Atraso,1,0,1
950,160,2024-02-23,Falta injustificada,0,3,24
951,161,2024-01-02,Atestado,1,2,16
952,161,2019-07-12,Falta injustificada,0,1,8
953,161,2020-11-24,Atestado,1,2,16
954,161,2020-08-22,Atestado,1,1,8
955,161,2022-01-04,Atraso,1,0,1
956,161,2022-03-24,Atraso,1,0,2
957,161,2025-04-15,Atestado,1,1,8
958,161,2019-08-02,Falta injustificada,0,3,24
959,162,2024-05-11,Atestado,1,1,8
960,162,2019-07-13,Atestado,1,1,8
961,162,2022-06-06,Licença curta,1,4,32
962,162,2019-08-16,Falta injustificada,0,2,16
963,162,2022-12-26,Atestado,1,3,24
964,162,2019-12-03,Falta injustificada,0,2,16
965,162,2020-06-26,Atestado,1,1,8
966,162,2020-03-01,Falta injustificada,0,3,24
967,162,2024-07-09,Falta injustificada,0,1,8
968,162,2024-10-05,Atestado,1,3,24
969,162,2025-06-02,Atraso,1,0,2
970,162,2024-10-19,Falta injustificada,0,2,16
971,162,2024-06-23,Atestado,1,1,8
972,162,2021-07-31,Atraso,1,0,4
973,162,2025-08-20,Atestado,1,1,8
974,162,2022-06-04,Atestado,1,2,16
975,163,2024-02-17,Atestado,1,3,24
976,163,2022-05-27,Atestado,1,2,16
977,163,2022-03-14,Atestado,1,1,8
978,163,2020-12-14,Atestado,1,1,8
979,163,2022-02-26,Falta injustificada,0,2,16
980,163,2024-09-07,Falta injustificada,0,2,16
981,164,2022-09-09,Atestado,1,3,24
982,164,2021-07-30,Falta injustificada,0,2,16
983,164,2024-04-03,Falta injustificada,0,2,16
984,164,2025-03-09,Atestado,1,1,8
985,164,2023-01-15,Falta injustificada,0,3,24
986,164,2023-08-22,Atestado,1,2,16
987,165,2024-06-21,Atestado,1,2,16
988,165,2023-11-26,Falta injustificada,0,2,16
989,165,2025-10-03,Atestado,1,3,24
990,165,2025-02-25,Atestado,1,2,16
991,165,2023-03-18,Atestado,1,3,24
992,165,2023-04-15,Atestado,1,3,24
993,165,2023-05-25,Falta injustificada,0,3,24
994,165,2024-06-07,Licença curta,1,4,32
995,166,2025-10-13,Atestado,1,2,16
996,166,2025-06-11,Atestado,1,3,24
997,167,2020-04-21,Atestado,1,3,24
998,167,2019-08-18,Atestado,1,3,24
999,167,2019-12-14,Atestado,1,2,16
1000,168,2023-12-14,Atestado,1,1,8
1001,168,2024-01-01,Falta injustificada,0,2,16
1002,168,2022-12-20,Atraso,1,0,1
1003,168,2020-08-09,Atraso,1,0,1
1004,168,2022-03-27,Atestado,1,2,16
1005,168,2021-12-14,Atestado,1,1,8
1006,168,2024-07-07,Falta injustificada,0,3,24
1007,168,2023-02-25,Atestado,1,3,24
1008,168,2024-02-25,Falta injustificada,0,1,8
1009,168,2022-09-01,Atraso,1,0,2
1010,169,2024-08-10,Atestado,1,2,16
1011,169,2025-09-14,Falta injustificada,0,3,24
1012,170,2023-09-22,Atestado,1,2,16
1013,170,2025-06-07,Atestado,1,2,16
1014,170,2021-12-21,Atestado,1,1,8
1015,170,2025-04-29,Atestado,1,2,16
1016,170,2024-03-31,Licença curta,1,2,16
1017,170,2023-05-20,Atraso,1,0,2
1018,170,2023-10-08,Falta injustificada,0,3,24
1019,170,2025-07-01,Atraso,1,0,1
1020,170,2025-12-20,Atestado,1,3,24
1021,170,2025-07-18,Atestado,1,2,16
1022,170,2023-12-14,Atraso,1,0,1
1023,170,2025-04-22,Licença curta,1,2,16
1024,171,2023-03-15,Falta injustificada,0,3,24
1025,171,2023-12-10,Atestado,1,3,24
1026,171,2025-05-25,Falta injustificada,0,3,24
1027,171,2023-09-03,Atestado,1,1,8
1028,171,2025-02-26,Falta injustificada,0,1,8
1029,171,2024-08-15,Atestado,1,2,16
1030,171,2023-05-16,Atraso,1,0,3
1031,171,2023-07-13,Atestado,1,1,8
1032,171,2024-04-23,Atestado,1,3,24
1033,172,2025-08-13,Atestado,1,3,24
1034,172,2025-11-22,Atraso,1,0,4
1035,172,2022-05-06,Atestado,1,3,24
1036,172,2025-06-17,Atestado,1,2,16
1037,172,2023-05-29,Atestado,1,2,16
1038,172,2024-04-18,Falta injustificada,0,3,24
1039,173,2024-08-21,Atraso,1,0,1
1040,173,2024-10-25,Atestado,1,1,8
1041,173,2025-05-31,Atestado,1,3,24
1042,174,2022-02-14,Falta injustificada,0,2,16
1043,174,2020-09-04,Licença curta,1,2,16
1044,174,2023-02-05,Atestado,1,2,16
1045,174,2020-06-28,Atestado,1,2,16
1046,175,2023-03-27,Atestado,1,3,24
1047,175,2022-05-18,Atestado,1,1,8
1048,175,2021-04-01,Atestado,1,3,24
1049,175,2024-09-30,Atraso,1,0,2
1050,175,2024-07-20,Atestado,1,3,24
1051,175,2022-05-27,Atestado,1,1,8
1052,175,2023-09-18,Atraso,1,0,2
1053,175,2022-03-26,Atestado,1,2,16
1054,175,2025-01-19,Atestado,1,1,8
1055,176,2023-05-30,Falta injustificada,0,2,16
1056,176,2025-01-01,Falta injustificada,0,2,16
1057,176,2024-12-14,Falta injustificada,0,2,16
1058,176,2023-09-09,Atraso,1,0,1
1059,176,2023-07-10,Atestado,1,2,16
1060,176,2023-10-01,Licença curta,1,2,16
1061,176,2023-04-24,Atestado,1,3,24
1062,177,2025-01-25,Atestado,1,2,16
1063,177,2024-04-05,Licença curta,1,5,40
1064,177,2020-07-02,Atraso,1,0,2
1065,177,2021-09-09,Atestado,1,3,24
1066,177,2021-06-14,Atestado,1,1,8
1067,177,2022-02-27,Licença curta,1,4,32
1068,177,2024-09-18,Atestado,1,2,16
1069,177,2020-08-19,Atestado,1,2,16
1070,177,2021-06-28,Atestado,1,3,24
1071,177,2021-08-03,Atraso,1,0,3
1072,179,2023-02-11,Atraso,1,0,2
1073,179,2025-08-08,Atestado,1,3,24
1074,179,2022-08-03,Falta injustificada,0,2,16
1075,179,2022-07-16,Atestado,1,2,16
1076,179,2025-12-20,Atestado,1,1,8
1077,179,2021-09-08,Atraso,1,0,1
1078,179,2023-02-26,Atestado,1,2,16
1079,179,2022-11-06,Licença curta,1,5,40
1080,179,2022-12-02,Atestado,1,2,16
1081,179,2024-10-17,Atestado,1,3,24
1082,179,2025-02-26,Atestado,1,2,16
1083,179,2022-01-03,Atestado,1,1,8
1084,179,2024-02-27,Falta injustificada,0,1,8
1085,180,2024-09-04,Atestado,1,3,24
1086,180,2024-11-19,Falta injustificada,0,3,24
1087,180,2024-05-13,Falta injustificada,0,3,24
1088,181,2024-10-13,Atestado,1,3,24
1089,182,2024-10-10,Falta injustificada,0,3,24
1090,183,2022-05-05,Atestado,1,1,8
1091,183,2020-07-15,Atestado,1,3,24
1092,183,2020-02-16,Atraso,1,0,1
1093,183,2020-01-20,Atestado,1,2,16
1094,183,2022-02-06,Atraso,1,0,2
1095,183,2024-09-30,Atestado,1,2,16
1096,183,2019-12-24,Atestado,1,1,8
1097,183,2022-04-24,Falta injustificada,0,3,24
1098,183,2023-09-28,Licença curta,1,4,32
1099,183,2023-11-23,Atraso,1,0,1
1100,184,2025-11-07,Atestado,1,2,16
1101,184,2019-10-22,Atestado,1,3,24
1102,184,2018-10-14,Falta injustificada,0,3,24
1103,184,2020-05-02,Falta injustificada,0,2,16
1104,184,2020-03-24,Atestado,1,3,24
1105,184,2023-11-07,Atestado,1,2,16
1106,184,2023-07-29,Licença curta,1,3,24
1107,184,2019-05-01,Atraso,1,0,1
1108,184,2021-11-18,Licença curta,1,5,40
1109,184,2019-11-30,Falta injustificada,0,2,16
1110,184,2019-08-20,Atestado,1,2,16
1111,185,2024-04-20,Falta injustificada,0,1,8
1112,186,2024-11-13,Atestado,1,2,16
1113,186,2023-04-25,Atestado,1,2,16
1114,186,2022-06-11,Licença curta,1,4,32
1115,186,2022-03-25,Atestado,1,3,24
1116,186,2022-10-13,Atestado,1,2,16
1117,186,2021-02-13,Atestado,1,2,16
1118,186,2024-10-12,Atestado,1,1,8
1119,187,2024-05-22,Atraso,1,0,1
1120,187,2024-12-16,Atestado,1,3,24
1121,187,2025-09-30,Licença curta,1,5,40
1122,187,2021-07-27,Atestado,1,1,8
1123,187,2022-02-08,Licença curta,1,2,16
1124,187,2022-07-24,Atestado,1,1,8
1125,187,2021-06-22,Atestado,1,2,16
1126,187,2022-09-24,Falta injustificada,0,1,8
1127,187,2025-03-25,Licença curta,1,5,40
1128,187,2023-09-20,Licença curta,1,2,16
1129,187,2024-01-18,Atestado,1,1,8
1130,187,2023-10-01,Atestado,1,2,16
1131,187,2025-04-01,Falta injustificada,0,3,24
1132,187,2023-12-29,Falta injustificada,0,2,16
1133,187,2024-01-14,Falta injustificada,0,1,8
1134,187,2025-04-23,Atestado,1,1,8
1135,187,2021-12-19,Licença curta,1,4,32
1136,187,2021-10-18,Falta injustificada,0,1,8
1137,188,2025-11-05,Atestado,1,2,16
1138,188,2023-12-01,Atestado,1,1,8
1139,188,2025-07-06,Atestado,1,3,24
1140,188,2025-09-19,Atestado,1,2,16
1141,188,2024-12-27,Atestado,1,3,24
1142,188,2025-01-19,Atestado,1,1,8
1143,188,2025-01-17,Atestado,1,1,8
1144,188,2024-11-19,Atestado,1,3,24
1145,188,2023-12-01,Atestado,1,2,16
1146,189,2022-09-25,Falta injustificada,0,1,8
1147,189,2025-02-04,Licença curta,1,2,16
1148,189,2024-02-23,Atraso,1,0,1
1149,189,2022-06-13,Falta injustificada,0,2,16
1150,189,2022-12-26,Atestado,1,2,16
1151,190,2022-12-21,Falta injustificada,0,3,24
1152,190,2019-12-21,Atestado,1,2,16
1153,190,2020-07-03,Atestado,1,1,8
1154,190,2019-09-10,Atraso,1,0,1
1155,190,2023-12-11,Atraso,1,0,1
1156,190,2024-02-29,Atestado,1,2,16
1157,190,2025-10-29,Licença curta,1,4,32
1158,190,2025-06-11,Atestado,1,3,24
1159,190,2018-11-05,Falta injustificada,0,2,16
1160,190,2019-04-10,Falta injustificada,0,3,24
1161,190,2025-10-05,Falta injustificada,0,2,16
1162,190,2022-06-04,Licença curta,1,3,24
1163,190,2021-02-24,Falta injustificada,0,1,8
1164,190,2025-12-31,Atestado,1,2,16
1165,190,2022-05-28,Atraso,1,0,1
1166,191,2018-08-26,Falta injustificada,0,3,24
1167,191,2018-10-27,Atraso,1,0,4
1168,191,2024-03-01,Atestado,1,3,24
1169,191,2022-04-22,Atestado,1,1,8
1170,191,2022-07-02,Atestado,1,2,16
1171,191,2020-01-10,Falta injustificada,0,1,8
1172,191,2022-07-02,Atestado,1,1,8
1173,191,2018-04-05,Atestado,1,1,8
1174,191,2019-11-09,Atestado,1,2,16
1175,191,2022-07-17,Licença curta,1,4,32
1176,191,2019-10-04,Falta injustificada,0,1,8
1177,191,2021-05-17,Atestado,1,2,16
1178,191,2022-11-16,Atestado,1,3,24
1179,191,2021-07-04,Atestado,1,3,24
1180,192,2025-03-07,Licença curta,1,3,24
1181,193,2023-09-28,Atestado,1,3,24
1182,193,2022-04-07,Atestado,1,2,16
1183,193,2024-08-07,Atestado,1,1,8
1184,193,2024-06-21,Atraso,1,0,2
1185,194,2024-02-09,Atestado,1,2,16
1186,194,2024-04-12,Atestado,1,2,16
1187,194,2024-10-07,Licença curta,1,5,40
1188,194,2022-02-11,Atestado,1,2,16
1189,194,2023-09-04,Falta injustificada,0,3,24
1190,194,2022-08-27,Atestado,1,2,16
1191,194,2025-02-22,Atestado,1,2,16
1192,194,2022-02-17,Falta injustificada,0,1,8
1193,194,2024-06-27,Atestado,1,2,16
1194,194,2024-03-17,Atestado,1,3,24
1195,195,2021-11-16,Falta injustificada,0,3,24
1196,195,2024-06-19,Atestado,1,3,24
1197,195,2021-06-27,Falta injustificada,0,2,16
1198,196,2025-03-25,Licença curta,1,2,16
1199,196,2023-11-27,Atestado,1,2,16
1200,196,2024-09-22,Atestado,1,1,8
1201,196,2024-12-14,Atestado,1,2,16
1202,196,2023-02-09,Atestado,1,1,8
1203,196,2023-12-17,Falta injustificada,0,1,8
1204,197,2024-04-12,Falta injustificada,0,2,16
1205,197,2021-09-23,Atraso,1,0,1
1206,197,2024-10-15,Atestado,1,1,8
1207,197,2024-08-04,Atestado,1,1,8
1208,197,2018-12-02,Atestado,1,3,24
1209,197,2019-08-15,Atestado,1,3,24
1210,197,2023-03-07,Atestado,1,2,16
1211,197,2019-06-23,Atestado,1,2,16
1212,197,2025-10-28,Atestado,1,3,24
1213,197,2024-10-15,Licença curta,1,4,32
1214,197,2022-05-26,Atestado,1,2,16
1215,197,2024-12-24,Atestado,1,1,8
1216,197,2024-01-23,Falta injustificada,0,1,8
1217,197,2019-09-10,Atestado,1,3,24
