id_hora_extra,id_colaborador,data_hora_extra,horas_extras,horas_banco,tipo_lancamento
507,76,2021-08-27,6.0,0.0,Compensação
508,76,2025-04-16,9.45,0.0,Hora extra paga
509,77,2019-11-22,6.43,0.0,Hora extra paga
510,77,2021-11-11,2.15,0.0,Hora extra paga
511,77,2025-05-03,3.9,0.0,Hora extra paga
512,77,2019-10-12,6.98,0.0,Hora extra paga
513,77,2019-05-18,1.37,1.37,Banco de horas positivo
514,77,2023-04-01,1.24,0.0,Compensação
515,77,2022-03-05,8.59,8.59,Banco de horas positivo
516,77,2018-09-25,0.98,0.98,Banco de horas positivo
517,77,2019-12-22,2.48,0.0,Hora extra paga
518,77,2018-07-08,7.19,0.0,Hora extra paga
519,77,2018-11-21,0.78,0.78,Banco de horas positivo
520,77,2018-12-05,12.0,12.0,Banco de horas positivo
521,77,2020-03-12,5.17,0.0,Hora extra paga
522,77,2021-11-20,3.82,0.0,Hora extra paga
523,77,2022-08-16,2.82,0.0,Compensação
524,77,2025-08-13,2.58,0.0,Hora extra paga
525,77,2021-01-08,5.59,0.0,Hora extra paga
526,78,2025-09-23,0.76,0.0,Compensação
527,78,2021-10-03,1.03,0.0,Hora extra paga
528,78,2019-12-20,4.81,0.0,Hora extra paga
529,78,2021-10-21,2.62,2.62,Banco de horas positivo
530,78,2020-08-16,5.16,0.0,Compensação
531,78,2020-06-14,1.1,1.1,Banco de horas positivo
532,78,2022-10-23,0.43,0.43,Banco de horas positivo
533,78,2022-09-17,1.66,0.0,Hora extra paga
534,78,2019-12-06,2.88,0.0,Hora extra paga
535,78,2021-06-28,4.93,4.93,Banco de horas positivo
536,78,2019-03-20,12.0,0.0,Hora extra paga
537,78,2022-10-15,0.27,0.27,Banco de horas positivo
538,78,2022-12-19,10.24,0.0,Hora extra paga
539,78,2024-07-17,4.76,0.0,Hora extra paga
540,78,2019-07-14,2.1,0.0,Hora extra paga
541,78,2025-01-02,4.17,4.17,Banco de horas positivo
542,78,2021-06-10,6.88,0.0,Hora extra paga
543,78,2023-12-05,4.34,4.34,Banco de horas positivo
544,78,2025-05-20,6.64,0.0,Hora extra paga
545,78,2021-03-13,2.82,0.0,Hora extra paga
546,79,2020-11-10,3.98,0.0,Compensação
547,79,2022-12-01,4.21,4.21,Banco de horas positivo
548,79,2023-02-19,5.03,5.03,Banco de horas positivo
549,79,2022-12-03,5.69,0.0,Hora extra paga
550,79,2025-07-25,6.58,0.0,Hora extra paga
551,81,2023-09-22,0.85,0.0,Hora extra paga
552,81,2024-03-29,4.92,4.92,Banco de horas positivo
553,81,2022-12-06,4.05,0.0,Hora extra paga
554,81,2022-12-12,9.9,0.0,Hora extra paga
555,81,2024-01-27,4.96,0.0,Hora extra paga
556,81,2024-04-04,2.02,0.0,Hora extra paga
557,81,2024-10-19,2.11,2.11,Banco de horas positivo
558,81,2023-07-14,2.0,2.0,Banco de horas positivo
559,81,2021-08-04,3.9,0.0,Hora extra paga
560,81,2023-08-02,1.83,0.0,Compensação
561,82,2023-11-01,2.33,0.0,Hora extra paga
562,82,2023-03-15,2.54,0.0,Hora extra paga
563,82,2022-04-21,2.14,2.14,Banco de horas positivo
564,82,2023-09-08,1.69,1.69,Banco de horas positivo
565,82,2019-09-05,3.4,0.0,Hora extra paga
566,82,2020-10-21,1.12,1.12,Banco de horas positivo
567,82,2020-12-13,2.2,2.2,Banco de horas positivo
568,82,2023-06-22,1.43,1.43,Banco de horas positivo
569,84,2024-09-12,2.57,0.0,Hora extra paga
570,84,2025-07-19,1.12,0.0,Hora extra paga
571,84,2023-08-07,0.48,0.0,Compensação
572,84,2025-02-27,2.22,0.0,Hora extra paga
573,84,2022-10-07,3.04,0.0,Hora extra paga
574,84,2024-09-24,5.92,0.0,Hora extra paga
575,84,2023-06-11,5.05,0.0,Hora extra paga
576,84,2021-12-18,3.84,3.84,Banco de horas positivo
577,85,2024-01-09,5.09,0.0,Hora extra paga
578,85,2024-03-12,5.09,0.0,Hora extra paga
579,85,2024-07-11,1.47,1.47,Banco de horas positivo
580,86,2025-09-20,12.0,0.0,Hora extra paga
581,86,2023-11-13,4.93,0.0,Hora extra paga
582,86,2025-02-12,1.97,0.0,Hora extra paga
583,87,2025-06-18,1.63,1.63,Banco de horas positivo
584,87,2022-06-16,3.45,0.0,Hora extra paga
585,87,2023-08-02,3.47,3.47,Banco de horas positivo
586,87,2023-02-17,3.56,0.0,Hora extra paga
587,87,2022-09-09,7.17,0.0,Compensação
588,88,2024-07-24,3.12,0.0,Hora extra paga
589,89,2025-04-21,3.26,0.0,Hora extra paga
590,89,2024-06-10,4.1,4.1,Banco de horas positivo
591,89,2024-04-25,12.0,0.0,Hora extra paga
592,89,2025-10-24,4.36,0.0,Hora extra paga
593,89,2025-05-09,2.44,0.0,Hora extra paga
594,89,2024-02-16,8.98,8.98,Banco de horas positivo
595,89,2025-11-23,5.34,0.0,Hora extra paga
596,90,2023-08-02,1.88,0.0,Hora extra paga
597,90,2023-11-26,4.96,0.0,Hora extra paga
598,90,2023-03-10,2.15,0.0,Hora extra paga
599,90,2023-07-18,1.59,1.59,Banco de horas positivo
600,90,2023-12-16,2.57,0.0,Hora extra paga
601,90,2023-08-22,7.68,7.68,Banco de horas positivo
602,90,2022-11-16,7.18,0.0,Hora extra paga
603,90,2024-07-18,4.99,4.99,Banco de horas positivo
604,90,2023-05-10,5.08,0.0,Hora extra paga
605,90,2023-03-02,5.33,0.0,Hora extra paga
606,93,2023-08-28,7.88,7.88,Banco de horas positivo
607,93,2019-07-09,1.2,0.0,Hora extra paga
608,93,2020-06-08,1.7,0.0,Hora extra paga
609,94,2025-10-11,4.66,4.66,Banco de horas positivo
610,94,2022-09-11,5.31,0.0,Hora extra paga
611,94,2024-08-10,6.57,6.57,Banco de horas positivo
612,94,2022-11-22,4.68,0.0,Hora extra paga
613,95,2023-06-30,7.63,0.0,Compensação
614,95,2019-10-19,3.46,0.0,Compensação
615,95,2020-04-16,1.38,0.0,Hora extra paga
616,95,2024-03-15,3.34,3.34,Banco de horas positivo
617,95,2023-03-14,3.41,3.41,Banco de horas positivo
618,95,2021-11-15,1.45,0.0,Hora extra paga
619,95,2018-04-11,1.29,0.0,Hora extra paga
620,95,2023-12-23,6.66,0.0,Hora extra paga
621,95,2019-11-09,5.98,0.0,Hora extra paga
622,95,2023-04-17,0.87,0.87,Banco de horas positivo
623,96,2025-08-20,1.42,0.0,Hora extra paga
624,96,2025-12-16,2.58,0.0,Compensação
625,96,2024-09-30,1.9,0.0,Hora extra paga
626,97,2024-10-28,6.01,0.0,Compensação
627,97,2024-03-27,4.64,0.0,Hora extra paga
628,97,2023-06-16,5.29,0.0,Hora extra paga
629,97,2025-03-01,2.89,0.0,Hora extra paga
630,97,2023-06-20,2.33,0.0,Compensação
631,97,2023-12-10,5.83,5.83,Banco de horas positivo
632,97,2024-04-21,1.79,1.79,Banco de horas positivo
633,97,2024-04-05,2.11,0.0,Hora extra paga
634,98,2022-07-20,3.27,0.0,Hora extra paga
635,98,2021-11-14,0.53,0.0,Hora extra paga
636,98,2023-01-09,5.28,5.28,Banco de horas positivo
637,98,2025-04-03,1.87,0.0,Hora extra paga
638,98,2025-12-28,4.97,0.0,Hora extra paga
639,98,2021-12-06,1.08,0.0,Hora extra paga
640,98,2024-05-17,4.28,4.28,Banco de horas positivo
641,98,2020-06-21,1.03,0.0,Hora extra paga
642,98,2023-03-15,5.43,0.0,Hora extra paga
643,98,2020-09-07,5.76,0.0,Compensação
644,98,2025-05-10,1.48,0.0,Hora extra paga
645,98,2019-04-26,1.9,0.0,Hora extra paga
646,98,2022-08-07,6.59,6.59,Banco de horas positivo
647,98,2020-07-19,8.11,8.11,Banco de horas positivo
648,98,2025-11-20,2.88,0.0,Hora extra paga
649,98,2019-12-18,2.46,0.0,Hora extra paga
650,98,2024-09-05,4.71,0.0,Hora extra paga
651,98,2024-01-14,1.57,1.57,Banco de horas positivo
652,98,2023-03-29,6.18,0.0,Hora extra paga
653,98,2025-02-28,5.07,0.0,Hora extra paga
654,98,2021-08-27,3.02,3.02,Banco de horas positivo
655,98,2020-02-05,4.69,0.0,Hora extra paga
656,98,2023-05-09,3.93,3.93,Banco de horas positivo
657,98,2019-07-19,2.74,2.74,Banco de horas positivo
658,98,2025-02-10,5.21,0.0,Hora extra paga
659,98,2020-12-27,1.7,0.0,Compensação
660,98,2023-11-18,3.11,3.11,Banco de horas positivo
661,99,2020-05-27,9.13,0.0,Hora extra paga
662,99,2024-04-21,6.54,0.0,Hora extra paga
663,99,2021-01-06,7.45,0.0,Hora extra paga
664,99,2019-10-04,1.49,0.0,Hora extra paga
665,99,2024-03-04,5.85,5.85,Banco de horas positivo
666,100,2022-08-23,0.75,0.0,Hora extra paga
667,100,2022-06-16,4.03,0.0,Hora extra paga
668,100,2025-03-14,9.25,9.25,Banco de horas positivo
669,100,2022-09-01,5.16,0.0,Hora extra paga
670,100,2022-04-27,3.74,0.0,Hora extra paga
671,100,2020-07-23,9.42,0.0,Compensação
672,101,2025-04-23,1.16,0.0,Hora extra paga
673,101,2025-02-09,5.16,5.16,Banco de horas positivo
674,102,2022-07-19,4.58,0.0,Hora extra paga
675,103,2020-12-07,2.51,0.0,Hora extra paga
676,103,2021-08-05,8.68,8.68,Banco de horas positivo
677,103,2023-10-25,1.83,0.0,Hora extra paga
678,103,2021-02-11,2.3,0.0,Compensação
679,105,2024-03-28,6.23,0.0,Hora extra paga
680,105,2025-02-25,2.72,0.0,Hora extra paga
681,105,2024-11-14,3.9,0.0,Hora extra paga
682,105,2025-10-19,4.55,0.0,Hora extra paga
683,105,2025-08-06,1.12,0.0,Hora extra paga
684,105,2024-03-02,0.48,0.48,Banco de horas positivo
685,105,2025-10-01,0.56,0.0,Compensação
686,105,2024-10-21,2.42,0.0,Hora extra paga
687,105,2024-08-13,3.52,0.0,Hora extra paga
688,106,2025-03-18,4.18,0.0,Hora extra paga
689,106,2025-03-15,2.14,2.14,Banco de horas positivo
690,107,2023-09-23,2.73,0.0,Compensação
691,108,2025-04-25,3.99,0.0,Hora extra paga
692,109,2023-11-13,6.14,0.0,Hora extra paga
693,109,2024-10-02,2.86,0.0,Hora extra paga
694,109,2024-12-20,4.88,4.88,Banco de horas positivo
695,109,2024-04-20,8.03,0.0,Hora extra paga
696,109,2025-12-17,0.45,0.45,Banco de horas positivo
697,109,2024-01-27,3.81,3.81,Banco de horas positivo
698,109,2024-09-22,4.35,4.35,Banco de horas positivo
699,110,2024-11-18,0.17,0.0,Compensação
700,110,2023-06-29,1.83,0.0,Hora extra paga
701,110,2023-04-06,2.57,0.0,Hora extra paga
702,111,2022-12-08,2.81,0.0,Hora extra paga
703,111,2021-04-12,1.23,0.0,Hora extra paga
704,111,2023-05-03,5.03,5.03,Banco de horas positivo
705,111,2024-08-28,0.85,0.0,Hora extra paga
706,111,2024-03-17,3.88,0.0,Hora extra paga
707,111,2023-03-11,0.82,0.0,Hora extra paga
708,111,2024-09-22,1.98,0.0,Hora extra paga
709,111,2024-10-06,7.82,0.0,Hora extra paga
710,112,2025-06-01,1.29,0.0,Hora extra paga
711,112,2023-11-18,3.0,0.0,Hora extra paga
712,112,2023-07-23,1.04,0.0,Hora extra paga
713,112,2024-11-09,2.92,0.0,Hora extra paga
714,112,2024-04-11,1.79,0.0,Hora extra paga
715,113,2021-06-21,7.68,0.0,Hora extra paga
716,113,2018-12-02,4.21,0.0,Hora extra paga
717,113,2025-02-06,1.65,0.0,Hora extra paga
718,113,2022-06-06,1.81,0.0,Hora extra paga
719,113,2021-08-17,4.16,0.0,Hora extra paga
720,113,2021-07-18,6.29,0.0,Hora extra paga
721,113,2025-03-05,6.46,0.0,Hora extra paga
722,114,2023-10-22,6.32,0.0,Hora extra paga
723,114,2025-01-27,4.84,4.84,Banco de horas positivo
724,114,2019-07-12,2.44,2.44,Banco de horas positivo
725,114,2020-03-30,3.15,3.15,Banco de horas positivo
726,114,2023-03-26,0.53,0.0,Hora extra paga
727,114,2024-12-27,7.91,0.0,Hora extra paga
728,114,2024-09-30,5.16,0.0,Compensação
729,114,2023-02-21,0.83,0.0,Hora extra paga
730,115,2021-05-13,3.63,0.0,Hora extra paga
731,115,2022-05-25,3.03,0.0,Hora extra paga
732,115,2024-07-20,3.85,0.0,Hora extra paga
733,115,2022-04-30,12.0,0.0,Hora extra paga
734,116,2025-05-19,4.52,0.0,Hora extra paga
735,116,2024-11-10,2.93,2.93,Banco de horas positivo
736,116,2024-12-27,1.92,0.0,Hora extra paga
737,116,2024-11-03,1.72,1.72,Banco de horas positivo
738,116,2025-03-24,4.59,0.0,Hora extra paga
739,117,2024-02-20,3.69,0.0,Hora extra paga
740,117,2025-04-25,1.35,0.0,Hora extra paga
741,118,2020-04-08,1.43,0.0,Compensação
742,119,2025-08-22,3.63,3.63,Banco de horas positivo
743,119,2025-10-21,4.7,0.0,Hora extra paga
744,119,2025-09-21,1.77,1.77,Banco de horas positivo
745,119,2024-08-23,1.68,0.0,Hora extra paga
746,120,2024-05-18,2.99,0.0,Hora extra paga
747,120,2025-12-05,1.5,0.0,Hora extra paga
748,120,2025-01-04,5.0,0.0,Hora extra paga
749,121,2021-12-03,2.73,0.0,Hora extra paga
750,121,2023-02-05,7.61,0.0,Hora extra paga
751,121,2021-11-02,4.17,4.17,Banco de horas positivo
752,121,2022-01-17,1.67,0.0,Hora extra paga
753,121,2020-09-08,7.3,0.0,Hora extra paga
754,121,2021-06-23,2.24,2.24,Banco de horas positivo
755,121,2021-11-18,3.09,3.09,Banco de horas positivo
756,122,2022-12-25,1.44,0.0,Compensação
757,122,2023-01-02,7.13,0.0,Hora extra paga
758,123,2025-12-30,2.42,0.0,Hora extra paga
759,123,2022-03-25,6.91,0.0,Hora extra paga
760,124,2024-06-29,3.03,0.0,Hora extra paga
761,124,2020-06-17,2.89,0.0,Compensação
762,124,2020-04-16,4.03,0.0,Hora extra paga
763,124,2018-10-09,10.26,10.26,Banco de horas positivo
764,124,2018-11-06,3.5,0.0,Hora extra paga
765,124,2021-04-28,12.0,0.0,Hora extra paga
766,124,2024-07-25,2.19,0.0,Compensação
767,124,2023-10-31,2.26,0.0,Hora extra paga
768,124,2025-02-24,1.68,0.0,Hora extra paga
769,124,2023-07-28,0.76,0.0,Hora extra paga
770,124,2024-03-01,12.0,0.0,Hora extra paga
771,124,2023-12-30,8.7,8.7,Banco de horas positivo
772,124,2024-01-09,1.92,0.0,Hora extra paga
773,124,2024-09-23,11.76,0.0,Compensação
774,124,2023-04-07,4.08,0.0,Hora extra paga
775,124,2022-04-07,2.18,2.18,Banco de horas positivo
776,124,2020-09-16,2.28,0.0,Hora extra paga
777,124,2022-07-10,2.99,0.0,Hora extra paga
778,124,2025-10-31,4.76,0.0,Hora extra paga
779,124,2024-02-12,3.72,3.72,Banco de horas positivo
780,124,2022-05-10,0.47,0.0,Hora extra paga
781,124,2020-06-02,3.63,0.0,Hora extra paga
782,124,2021-01-01,1.35,0.0,Hora extra paga
783,125,2025-09-16,2.97,0.0,Hora extra paga
784,125,2024-02-18,4.33,4.33,Banco de horas positivo
785,125,2020-05-23,5.26,5.26,Banco de horas positivo
786,125,2020-02-29,5.05,0.0,Hora extra paga
787,125,2021-12-22,0.44,0.0,Hora extra paga
788,125,2019-11-27,6.87,0.0,Hora extra paga
789,125,2022-10-30,4.95,0.0,Compensação
790,125,2023-02-05,1.22,0.0,Hora extra paga
791,125,2022-05-11,1.5,1.5,Banco de horas positivo
792,125,2024-01-22,4.09,0.0,Hora extra paga
793,125,2020-08-17,4.71,4.71,Banco de horas positivo
794,126,2025-01-04,2.19,0.0,Hora extra paga
795,126,2023-08-27,1.22,0.0,Hora extra paga
796,126,2025-03-28,12.0,0.0,Hora extra paga
797,126,2024-11-23,4.8,4.8,Banco de horas positivo
798,126,2023-08-30,6.0,0.0,Hora extra paga
799,126,2022-03-29,3.94,3.94,Banco de horas positivo
800,126,2021-01-21,2.26,0.0,Hora extra paga
801,126,2023-01-09,2.69,0.0,Compensação
802,126,2020-10-25,1.83,1.83,Banco de horas positivo
803,126,2022-05-22,2.29,2.29,Banco de horas positivo
804,126,2025-02-15,3.52,3.52,Banco de horas positivo
805,126,2025-05-01,3.13,3.13,Banco de horas positivo
806,126,2021-05-10,3.21,3.21,Banco de horas positivo
807,127,2025-02-01,2.56,0.0,Hora extra paga
808,128,2020-05-06,8.0,0.0,Hora extra paga
809,128,2020-03-27,1.58,1.58,Banco de horas positivo
810,128,2019-11-25,2.72,0.0,Hora extra paga
811,129,2022-05-03,6.44,0.0,Hora extra paga
812,129,2023-01-17,4.24,0.0,Hora extra paga
813,129,2025-10-24,3.63,0.0,Hora extra paga
814,129,2025-06-12,7.62,7.62,Banco de horas positivo
815,129,2023-02-23,9.2,9.2,Banco de horas positivo
816,129,2025-07-01,6.15,6.15,Banco de horas positivo
817,129,2024-02-29,4.16,0.0,Hora extra paga
818,129,2025-12-06,1.49,1.49,Banco de horas positivo
819,129,2022-05-06,0.4,0.0,Compensação
820,129,2022-09-23,3.43,3.43,Banco de horas positivo
821,129,2023-11-28,1.7,0.0,Hora extra paga
822,129,2023-04-29,6.78,0.0,Hora extra paga
823,129,2024-11-20,0.22,0.22,Banco de horas positivo
824,129,2023-10-06,6.03,0.0,Hora extra paga
825,130,2025-12-13,1.32,0.0,Hora extra paga
826,130,2025-10-01,1.89,0.0,Hora extra paga
827,130,2025-04-21,3.92,3.92,Banco de horas positivo
828,131,2024-10-24,0.84,0.0,Hora extra paga
829,131,2025-08-04,1.67,0.0,Compensação
830,131,2025-11-20,4.33,0.0,Hora extra paga
831,133,2022-12-05,10.58,0.0,Hora extra paga
832,133,2021-11-08,3.01,3.01,Banco de horas positivo
833,133,2025-01-21,2.0,2.0,Banco de horas positivo
834,134,2025-03-11,1.13,0.0,Hora extra paga
835,134,2025-06-30,4.9,0.0,Hora extra paga
836,134,2023-04-29,0.94,0.0,Hora extra paga
837,134,2024-01-15,5.39,5.39,Banco de horas positivo
838,134,2025-08-30,3.83,0.0,Hora extra paga
839,134,2023-05-20,3.01,0.0,Hora extra paga
840,134,2023-07-04,5.33,0.0,Compensação
841,134,2023-09-04,0.42,0.0,Hora extra paga
842,135,2024-03-05,6.51,0.0,Compensação
843,135,2020-04-04,3.72,3.72,Banco de horas positivo
844,135,2021-05-29,8.14,0.0,Hora extra paga
845,135,2021-06-01,7.36,0.0,Compensação
846,135,2021-01-04,3.22,0.0,Hora extra paga
847,135,2022-01-14,2.0,2.0,Banco de horas positivo
848,135,2021-06-24,2.82,2.82,Banco de horas positivo
849,135,2021-01-14,5.92,0.0,Compensação
850,135,2024-11-16,1.79,1.79,Banco de horas positivo
851,135,2024-04-24,4.61,4.61,Banco de horas positivo
852,135,2024-12-12,6.1,0.0,Hora extra paga
853,135,2021-04-12,0.91,0.0,Compensação
854,136,2021-04-30,5.68,0.0,Hora extra paga
855,136,2021-09-03,11.06,11.06,Banco de horas positivo
856,137,2025-06-29,12.0,0.0,Hora extra paga
857,138,2019-12-21,3.46,0.0,Hora extra paga
858,138,2020-04-08,1.14,1.14,Banco de horas positivo
859,138,2020-03-26,4.93,0.0,Compensação
860,138,2023-04-06,0.89,0.89,Banco de horas positivo
861,138,2023-06-27,2.08,0.0,Hora extra paga
862,138,2020-02-22,0.7,0.7,Banco de horas positivo
863,138,2020-06-03,1.72,0.0,Hora extra paga
864,138,2020-12-30,0.88,0.0,Hora extra paga
865,138,2019-06-10,1.56,0.0,Hora extra paga
866,138,2020-04-29,2.16,2.16,Banco de horas positivo
867,138,2025-11-23,8.25,8.25,Banco de horas positivo
868,138,2019-04-30,8.43,8.43,Banco de horas positivo
869,138,2023-12-23,9.74,0.0,Hora extra paga
870,138,2020-06-30,2.14,0.0,Hora extra paga
871,138,2022-10-25,10.66,10.66,Banco de horas positivo
872,138,2024-11-26,4.6,0.0,Compensação
873,138,2023-11-17,4.87,4.87,Banco de horas positivo
874,138,2021-10-04,2.68,2.68,Banco de horas positivo
875,138,2021-03-10,0.91,0.91,Banco de horas positivo
876,138,2025-12-15,0.57,0.0,Hora extra paga
877,138,2021-05-15,4.4,0.0,Hora extra paga
878,138,2019-05-21,0.27,0.0,Hora extra paga
879,138,2022-04-06,7.0,0.0,Compensação
880,138,2025-05-20,4.87,0.0,Hora extra paga
881,138,2021-02-16,5.86,0.0,Hora extra paga
882,139,2025-06-12,2.81,0.0,Hora extra paga
883,139,2025-05-17,3.06,0.0,Hora extra paga
884,139,2025-04-25,5.27,0.0,Hora extra paga
885,140,2022-03-25,5.71,0.0,Hora extra paga
886,140,2023-02-24,4.67,0.0,Hora extra paga
887,140,2021-09-06,10.02,0.0,Hora extra paga
888,140,2023-07-01,2.56,2.56,Banco de horas positivo
889,141,2022-02-20,2.0,0.0,Hora extra paga
890,141,2023-09-09,9.46,9.46,Banco de horas positivo
891,141,2024-10-13,5.91,0.0,Hora extra paga
892,141,2024-11-12,2.55,0.0,Hora extra paga
893,141,2025-09-07,5.36,5.36,Banco de horas positivo
894,141,2022-10-29,4.83,4.83,Banco de horas positivo
895,141,2025-06-28,4.01,0.0,Compensação
896,141,2024-01-21,3.91,3.91,Banco de horas positivo
897,141,2021-09-19,3.11,3.11,Banco de horas positivo
898,141,2021-12-22,3.74,0.0,Compensação
899,141,2025-06-03,1.84,0.0,Hora extra paga
900,141,2025-07-15,5.24,0.0,Hora extra paga
901,143,2025-01-06,4.97,4.97,Banco de horas positivo
902,143,2024-09-20,5.62,0.0,Compensação
903,143,2024-07-04,2.03,0.0,Hora extra paga
904,143,2024-06-24,1.28,1.28,Banco de horas positivo
905,144,2021-05-20,2.12,0.0,Hora extra paga
906,144,2018-06-13,3.1,0.0,Hora extra paga
907,144,2024-06-15,1.71,0.0,Hora extra paga
908,144,2025-11-07,2.33,0.0,Hora extra paga
909,144,2022-08-15,2.5,2.5,Banco de horas positivo
910,144,2025-03-16,1.5,1.5,Banco de horas positivo
911,144,2024-01-29,6.45,0.0,Hora extra paga
912,144,2019-10-08,1.55,1.55,Banco de horas positivo
913,144,2021-12-21,5.44,5.44,Banco de horas positivo
914,144,2018-04-16,0.88,0.0,Hora extra paga
915,144,2024-08-28,3.92,3.92,Banco de horas positivo
916,144,2025-08-25,4.47,0.0,Hora extra paga
917,145,2022-07-23,3.18,3.18,Banco de horas positivo
918,145,2021-06-25,4.03,4.03,Banco de horas positivo
919,145,2021-07-27,4.22,0.0,Hora extra paga
920,145,2024-01-27,2.86,0.0,Hora extra paga
921,146,2025-01-04,8.29,8.29,Banco de horas positivo
922,146,2025-04-05,3.23,3.23,Banco de horas positivo
923,146,2024-07-26,12.0,0.0,Hora extra paga
924,146,2024-04-03,9.71,0.0,Hora extra paga
925,146,2025-11-12,2.42,2.42,Banco de horas positivo
926,147,2023-01-12,4.93,0.0,Hora extra paga
927,147,2025-11-15,2.63,2.63,Banco de horas positivo
928,147,2024-01-02,3.04,0.0,Hora extra paga
929,147,2023-11-28,5.42,0.0,Compensação
930,147,2025-12-28,0.91,0.91,Banco de horas positivo
931,147,2024-01-30,3.44,3.44,Banco de horas positivo
932,147,2022-04-26,6.89,6.89,Banco de horas positivo
933,147,2025-08-14,3.88,0.0,Hora extra paga
934,147,2021-12-14,2.82,0.0,Hora extra paga
935,147,2023-02-24,2.01,0.0,Hora extra paga
936,148,2025-09-25,5.98,0.0,Hora extra paga
937,148,2023-03-24,4.74,0.0,Hora extra paga
938,148,2020-10-16,3.07,0.0,Hora extra paga
939,148,2025-11-23,3.9,3.9,Banco de horas positivo
940,148,2024-12-02,3.74,3.74,Banco de horas positivo
941,148,2019-07-18,3.75,0.0,Hora extra paga
942,148,2020-06-11,6.17,6.17,Banco de horas positivo
943,148,2021-12-02,4.27,4.27,Banco de horas positivo
944,148,2024-06-10,3.44,3.44,Banco de horas positivo
945,148,2020-09-06,5.82,0.0,Hora extra paga
946,148,2020-12-11,2.43,0.0,Hora extra paga
947,148,2022-06-11,3.39,0.0,Hora extra paga
948,148,2021-06-29,5.31,5.31,Banco de horas positivo
949,148,2024-02-09,3.18,0.0,Hora extra paga
950,149,2024-02-07,1.9,0.0,Hora extra paga
951,149,2023-09-27,6.95,6.95,Banco de horas positivo
952,149,2024-03-09,2.04,0.0,Hora extra paga
953,149,2024-06-02,5.18,5.18,Banco de horas positivo
954,149,2023-07-09,3.55,0.0,Hora extra paga
955,149,2021-07-15,6.43,0.0,Hora extra paga
956,149,2022-06-15,7.34,7.34,Banco de horas positivo
957,149,2020-05-18,8.36,0.0,Hora extra paga
958,149,2022-12-26,2.03,2.03,Banco de horas positivo
959,149,2020-11-30,6.91,0.0,Hora extra paga
960,149,2021-10-29,6.73,0.0,Hora extra paga
961,149,2020-05-13,7.28,0.0,Hora extra paga
962,149,2021-08-27,0.5,0.0,Hora extra paga
963,149,2025-06-24,4.35,0.0,Hora extra paga
964,149,2020-09-05,3.1,0.0,Hora extra paga
965,150,2025-03-15,2.81,0.0,Hora extra paga
966,151,2021-07-23,0.9,0.0,Hora extra paga
967,151,2024-03-27,0.16,0.0,Hora extra paga
968,151,2021-12-29,4.52,0.0,Hora extra paga
969,151,2025-07-21,5.06,5.06,Banco de horas positivo
970,151,2022-10-07,8.91,0.0,Hora extra paga
971,151,2025-09-22,3.68,0.0,Compensação
972,151,2023-04-18,2.3,0.0,Hora extra paga
973,152,2018-11-01,1.95,1.95,Banco de horas positivo
974,152,2020-01-09,6.41,0.0,Hora extra paga
975,152,2024-11-15,3.42,3.42,Banco de horas positivo
976,152,2025-02-07,2.77,2.77,Banco de horas positivo
977,152,2018-11-05,7.66,0.0,Hora extra paga
978,152,2023-02-15,9.15,0.0,Hora extra paga
